playerID,yearID,stint,teamID,lgID,G,AB,R,H,X2B,X3B,HR,RBI,SB,CS,BB,SO,IBB,HBP,SH,SF,GIDP
adcocjo01,1960,1,ML1,NL,138,514,55,153,21,4,25,91.0,2.0,2.0,46,86.0,7.0,1.0,5.0,4.0,13.0
adcocjo01,1961,1,ML1,NL,152,562,77,160,20,0,35,108.0,2.0,1.0,59,94.0,4.0,2.0,4.0,2.0,22.0
adcocjo01,1962,1,ML1,NL,121,391,48,97,12,1,29,78.0,2.0,0.0,50,91.0,8.0,1.0,2.0,3.0,18.0
adcocjo01,1963,1,CLE,AL,97,283,28,71,7,1,13,49.0,1.0,2.0,30,53.0,4.0,0.0,1.0,3.0,7.0
adcocjo01,1964,1,LAA,AL,118,366,39,98,13,0,21,64.0,0.0,2.0,48,61.0,4.0,0.0,0.0,1.0,13.0
adcocjo01,1965,1,CAL,AL,122,349,30,84,14,0,14,47.0,2.0,2.0,37,74.0,3.0,1.0,0.0,0.0,10.0
adcocjo01,1966,1,CAL,AL,83,231,33,63,10,3,18,48.0,2.0,2.0,31,48.0,6.0,0.0,0.0,3.0,11.0
adcocna01,2011,1,KCA,AL,24,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
adcocna01,2012,1,KCA,AL,12,1,0,0,0,0,0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0
adcocna01,2014,1,TEX,AL,7,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
adcocna01,2015,1,CIN,NL,13,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
adcocty01,2023,1,SEA,AL,12,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
adcocty01,2024,1,NYN,NL,3,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
addisbo01,1950,1,BSN,NL,16,28,7,7,1,0,0,2.0,1.0,,3,5.0,,0.0,0.0,,0.0
addisbo01,1951,1,BSN,NL,85,199,23,55,7,0,1,24.0,3.0,2.0,9,10.0,,0.0,3.0,,4.0
addisbo01,1952,1,CHN,NL,93,292,38,86,13,2,1,20.0,4.0,4.0,23,30.0,,0.0,2.0,,5.0
addisbo01,1953,1,CHN,NL,10,12,2,2,1,0,0,1.0,0.0,0.0,2,0.0,,0.0,0.0,,0.0
addisbo01,1953,2,PIT,NL,4,3,0,0,0,0,0,0.0,0.0,0.0,0,2.0,,0.0,0.0,,0.0
adducji01,1983,1,SLN,NL,10,20,0,1,0,0,0,0.0,0.0,0.0,1,6.0,0.0,0.0,0.0,0.0,0.0
adducji01,1986,1,ML4,AL,3,11,2,1,1,0,0,0.0,0.0,0.0,1,2.0,0.0,0.0,1.0,0.0,0.0
adducji01,1988,1,ML4,AL,44,94,8,25,6,1,1,15.0,0.0,1.0,0,15.0,0.0,0.0,0.0,3.0,1.0
adducji01,1989,1,PHI,NL,13,19,1,7,1,0,0,0.0,0.0,0.0,0,4.0,0.0,0.0,0.0,0.0,0.0
adducji02,2013,1,TEX,AL,17,31,2,8,1,0,0,0.0,2.0,0.0,3,9.0,0.0,0.0,0.0,0.0,0.0
adducji02,2014,1,TEX,AL,44,101,13,17,3,0,1,8.0,3.0,1.0,10,27.0,0.0,0.0,1.0,2.0,2.0
adducji02,2017,1,DET,AL,29,83,14,20,6,2,1,10.0,1.0,1.0,10,27.0,0.0,0.0,0.0,0.0,1.0
adducji02,2018,1,DET,AL,59,176,19,47,8,2,3,21.0,1.0,0.0,6,45.0,0.0,0.0,2.0,1.0,2.0
adducji02,2019,1,CHN,NL,2,5,0,0,0,0,0,0.0,0.0,0.0,0,3.0,0.0,0.0,0.0,0.0,0.0
addybo01,1871,1,RC1,,25,118,30,32,6,0,0,13.0,8.0,1.0,4,0.0,,,,,0.0
addybo01,1873,2,BS1,,31,152,37,54,6,3,1,32.0,6.0,5.0,2,1.0,,,,,0.0
addybo01,1873,1,PH2,,10,51,12,16,1,0,0,10.0,1.0,1.0,2,0.0,,,,,0.0
addybo01,1874,1,HR1,,50,213,25,51,9,2,0,22.0,4.0,2.0,1,1.0,,,,,0.0
addybo01,1875,1,PH2,,69,310,60,80,8,4,0,43.0,16.0,8.0,0,2.0,,,,,0.0
addybo01,1876,1,CHN,NL,32,142,36,40,4,1,0,16.0,,,5,0.0,,,,,
addybo01,1877,1,CN1,NL,57,245,27,68,2,3,0,31.0,,,6,5.0,,,,,
adelljo01,2020,1,LAA,AL,38,124,9,20,4,0,3,7.0,0.0,1.0,7,55.0,0.0,1.0,0.0,0.0,3.0
adelljo01,2021,1,LAA,AL,35,130,17,32,5,2,4,26.0,2.0,1.0,8,32.0,0.0,1.0,1.0,0.0,3.0
adelljo01,2022,1,LAA,AL,88,268,22,60,12,2,8,27.0,4.0,2.0,11,107.0,0.0,4.0,0.0,1.0,6.0
adelljo01,2023,1,LAA,AL,16,58,7,12,3,1,3,6.0,1.0,0.0,4,25.0,0.0,0.0,0.0,0.0,1.0
adelljo01,2024,1,LAA,AL,130,405,54,84,15,2,20,62.0,15.0,10.0,35,126.0,1.0,7.0,0.0,3.0,9.0
adenhni01,2008,1,LAA,AL,3,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
adenhni01,2009,1,LAA,AL,1,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
aderhmo01,1939,1,WS1,AL,7,25,5,5,0,0,1,4.0,0.0,1.0,2,6.0,,0.0,0.0,,0.0
aderhmo01,1940,1,WS1,AL,1,2,0,0,0,0,0,0.0,0.0,0.0,0,0.0,,0.0,0.0,,0.0
aderhmo01,1941,1,WS1,AL,11,14,3,2,0,0,0,1.0,0.0,0.0,1,3.0,,0.0,0.0,,0.0
aderhmo01,1944,1,BRO,NL,17,59,9,16,2,3,0,10.0,0.0,,4,4.0,,0.0,0.0,,0.0
aderhmo01,1945,1,BRO,NL,39,60,4,13,1,0,0,6.0,0.0,,3,10.0,,0.0,0.0,,0.0
aderhmo01,1945,2,BSN,NL,31,102,15,34,4,0,2,11.0,3.0,,9,6.0,,0.0,0.0,,1.0
adkinde01,1942,1,WS1,AL,1,2,1,1,0,0,0,1.0,0.0,0.0,0,0.0,,0.0,1.0,,0.0
adkinde01,1943,1,WS1,AL,7,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
adkinde01,1949,1,CHN,NL,30,20,1,4,1,0,1,2.0,0.0,,0,10.0,,0.0,0.0,,0.0
adkindi01,1942,1,PHA,AL,3,7,2,1,0,0,0,0.0,0.0,0.0,2,2.0,,0.0,0.0,,0.0
adkindo01,1902,1,BOS,AL,4,9,1,2,0,0,0,0.0,0.0,,0,1.0,,0.0,0.0,,
adkindo01,1903,1,NYA,AL,2,3,0,0,0,0,0,0.0,0.0,,0,0.0,,0.0,0.0,,
adkingr01,1928,1,CHA,AL,39,70,3,10,0,1,0,5.0,0.0,0.0,2,16.0,,1.0,9.0,,
adkingr01,1929,1,CHA,AL,37,46,6,11,3,2,0,1.0,1.0,0.0,4,10.0,,0.0,1.0,,
adkinhe01,1895,1,SLN,NL,1,5,1,2,0,0,0,0.0,0.0,,0,2.0,,0.0,0.0,,
adkinjo01,2003,1,CHA,AL,4,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
adkinjo01,2004,1,CHA,AL,50,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
adkinjo01,2005,1,CHA,AL,5,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
adkinjo01,2006,1,SDN,NL,55,1,0,0,0,0,0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0
adkinjo01,2007,1,NYN,NL,1,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
adkinjo01,2008,1,CIN,NL,4,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
adkinst01,1990,1,NYA,AL,5,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
adlemti01,2016,1,CIN,NL,13,21,2,4,2,0,0,3.0,0.0,0.0,0,11.0,0.0,0.0,2.0,0.0,0.0
adlemti01,2017,1,CIN,NL,30,29,0,3,1,0,0,2.0,0.0,0.0,0,10.0,0.0,0.0,3.0,0.0,0.0
adlesda01,1963,1,HOU,NL,6,8,0,0,0,0,0,0.0,0.0,0.0,0,4.0,0.0,0.0,0.0,0.0,1.0
adlesda01,1964,1,HOU,NL,3,10,0,2,0,0,0,0.0,0.0,0.0,0,5.0,0.0,0.0,0.0,0.0,0.0
adlesda01,1965,1,HOU,NL,15,34,2,5,1,0,0,3.0,0.0,0.0,2,12.0,0.0,1.0,0.0,0.0,1.0
adlesda01,1966,1,HOU,NL,3,6,0,0,0,0,0,0.0,0.0,0.0,0,4.0,0.0,0.0,0.0,0.0,0.0
adlesda01,1967,1,HOU,NL,39,94,4,17,1,0,1,4.0,0.0,0.0,11,28.0,3.0,0.0,0.0,1.0,6.0
adlesda01,1968,1,HOU,NL,40,104,3,19,1,1,0,4.0,0.0,0.0,5,27.0,2.0,1.0,2.0,0.0,1.0
adonjo01,2021,1,WAS,NL,1,2,0,0,0,0,0,0.0,0.0,0.0,0,2.0,0.0,0.0,0.0,0.0,0.0
adonjo01,2022,1,WAS,NL,14,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
adonjo01,2023,1,WAS,NL,12,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
adonjo01,2024,1,WAS,NL,8,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
adriaeh01,2013,1,SFN,NL,9,18,3,4,1,0,1,3.0,0.0,0.0,1,5.0,0.0,0.0,1.0,0.0,1.0
adriaeh01,2014,1,SFN,NL,53,97,10,23,6,0,0,5.0,1.0,1.0,5,22.0,1.0,1.0,2.0,1.0,2.0
adriaeh01,2015,1,SFN,NL,52,113,11,21,7,1,0,11.0,3.0,2.0,15,20.0,0.0,4.0,2.0,0.0,2.0
adriaeh01,2016,1,SFN,NL,40,63,3,16,2,0,2,7.0,0.0,1.0,2,13.0,0.0,2.0,4.0,0.0,0.0
adriaeh01,2017,1,MIN,AL,70,162,30,43,9,2,2,24.0,8.0,1.0,16,25.0,1.0,1.0,1.0,6.0,0.0
adriaeh01,2018,1,MIN,AL,114,335,42,84,23,1,6,39.0,5.0,1.0,24,82.0,2.0,1.0,4.0,2.0,4.0
adriaeh01,2019,1,MIN,AL,84,202,34,55,8,3,5,22.0,0.0,2.0,20,40.0,1.0,6.0,2.0,4.0,2.0
adriaeh01,2020,1,MIN,AL,44,89,10,17,7,0,0,3.0,1.0,0.0,11,23.0,0.0,1.0,0.0,0.0,3.0
adriaeh01,2021,1,ATL,NL,109,182,32,45,9,2,5,28.0,0.0,0.0,21,42.0,0.0,2.0,1.0,3.0,4.0
adriaeh01,2022,2,ATL,NL,6,13,3,2,1,0,0,0.0,0.0,0.0,3,3.0,0.0,0.0,0.0,0.0,0.0
adriaeh01,2022,1,WAS,NL,31,84,5,15,2,0,0,7.0,1.0,0.0,8,22.0,0.0,1.0,0.0,1.0,2.0
adriaeh01,2023,1,ATL,NL,5,10,0,0,0,0,0,0.0,0.0,0.0,1,4.0,0.0,0.0,0.0,0.0,0.0
adriaeh01,2024,1,LAA,AL,8,26,4,5,1,0,1,2.0,0.0,0.0,2,11.0,0.0,0.0,0.0,0.0,1.0
afenitr01,1987,1,HOU,NL,10,20,1,6,1,0,0,1.0,0.0,0.0,0,12.0,0.0,0.0,0.0,0.0,0.0
afenitr01,1990,1,OAK,AL,14,14,0,2,0,0,0,2.0,0.0,0.0,0,6.0,0.0,0.0,0.0,1.0,0.0
afenitr01,1991,1,OAK,AL,5,11,0,1,0,0,0,0.0,0.0,0.0,0,2.0,0.0,0.0,0.0,0.0,1.0
afenitr01,1992,1,CIN,NL,16,34,3,6,1,2,0,4.0,0.0,0.0,5,12.0,0.0,0.0,1.0,0.0,0.0
affelje01,2002,1,KCA,AL,34,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
affelje01,2003,1,KCA,AL,36,6,0,2,0,0,0,2.0,0.0,0.0,1,1.0,0.0,0.0,0.0,0.0,0.0
affelje01,2004,1,KCA,AL,38,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
affelje01,2005,1,KCA,AL,49,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
affelje01,2006,2,COL,NL,27,1,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
affelje01,2006,1,KCA,AL,27,2,0,0,0,0,0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0
affelje01,2007,1,COL,NL,75,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
affelje01,2008,1,CIN,NL,74,1,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
affelje01,2009,1,SFN,NL,74,2,0,1,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
affelje01,2010,1,SFN,NL,53,1,0,0,0,0,0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0
affelje01,2011,1,SFN,NL,67,1,0,0,0,0,0,0.0,0.0,0.0,1,1.0,0.0,0.0,0.0,0.0,0.0
affelje01,2012,1,SFN,NL,67,1,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
affelje01,2013,1,SFN,NL,39,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
affelje01,2014,1,SFN,NL,62,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
affelje01,2015,1,SFN,NL,52,2,0,0,0,0,0,0.0,0.0,0.0,0,2.0,0.0,0.0,0.0,0.0,0.0
agbaybe01,1998,1,NYN,NL,11,15,1,2,0,0,0,0.0,0.0,2.0,1,5.0,0.0,0.0,0.0,0.0,1.0
agbaybe01,1999,1,NYN,NL,101,276,42,79,18,3,14,42.0,6.0,4.0,32,60.0,4.0,3.0,0.0,3.0,8.0
agbaybe01,2000,1,NYN,NL,119,350,59,101,19,1,15,60.0,5.0,5.0,54,68.0,2.0,7.0,0.0,3.0,6.0
agbaybe01,2001,1,NYN,NL,91,296,28,82,14,2,6,27.0,4.0,5.0,36,73.0,0.0,5.0,1.0,1.0,11.0
agbaybe01,2002,2,BOS,AL,13,37,5,11,1,0,0,8.0,0.0,0.0,6,5.0,1.0,0.0,0.0,0.0,1.0
agbaybe01,2002,1,COL,NL,48,117,10,24,5,0,4,19.0,1.0,0.0,10,35.0,0.0,0.0,0.0,1.0,4.0
ageeto01,1962,1,CLE,AL,5,14,0,3,0,0,0,2.0,0.0,0.0,0,4.0,0.0,0.0,0.0,0.0,0.0
ageeto01,1963,1,CLE,AL,13,27,3,4,1,0,1,3.0,0.0,0.0,2,9.0,0.0,0.0,0.0,0.0,1.0
ageeto01,1964,1,CLE,AL,13,12,0,2,0,0,0,0.0,0.0,0.0,0,3.0,0.0,0.0,0.0,0.0,0.0
ageeto01,1965,1,CHA,AL,10,19,2,3,1,0,0,3.0,0.0,1.0,2,6.0,1.0,0.0,0.0,0.0,1.0
ageeto01,1966,1,CHA,AL,160,629,98,172,27,8,22,86.0,44.0,18.0,41,127.0,3.0,10.0,5.0,4.0,17.0
ageeto01,1967,1,CHA,AL,158,529,73,124,26,2,14,52.0,28.0,10.0,44,129.0,5.0,8.0,1.0,2.0,14.0
ageeto01,1968,1,NYN,NL,132,368,30,80,12,3,5,17.0,13.0,8.0,15,103.0,3.0,4.0,3.0,1.0,8.0
ageeto01,1969,1,NYN,NL,149,565,97,153,23,4,26,76.0,12.0,9.0,59,137.0,2.0,3.0,6.0,2.0,5.0
ageeto01,1970,1,NYN,NL,153,636,107,182,30,7,24,75.0,31.0,15.0,55,156.0,3.0,2.0,1.0,2.0,11.0
ageeto01,1971,1,NYN,NL,113,425,58,121,19,0,14,50.0,28.0,6.0,50,84.0,2.0,2.0,4.0,1.0,12.0
ageeto01,1972,1,NYN,NL,114,422,52,96,23,0,13,47.0,8.0,9.0,53,92.0,6.0,4.0,1.0,3.0,18.0
ageeto01,1973,1,HOU,NL,83,204,30,48,5,2,8,15.0,2.0,5.0,16,55.0,1.0,1.0,0.0,0.0,4.0
ageeto01,1973,2,SLN,NL,26,62,8,11,3,1,3,7.0,1.0,0.0,5,13.0,0.0,0.0,0.0,0.0,8.0
agganha01,1954,1,BOS,AL,132,434,54,109,13,8,11,57.0,6.0,3.0,47,57.0,,0.0,7.0,5.0,6.0
agganha01,1955,1,BOS,AL,25,83,11,26,10,1,0,10.0,2.0,0.0,10,10.0,0.0,0.0,0.0,1.0,3.0
aglerjo01,1912,1,WS1,AL,2,1,0,0,0,0,0,0.0,0.0,,0,,,0.0,0.0,,
aglerjo01,1914,1,BUF,FL,135,463,82,126,17,6,0,20.0,21.0,,77,78.0,,0.0,14.0,,
aglerjo01,1915,2,BLF,FL,72,214,28,46,4,2,0,14.0,15.0,,34,38.0,,1.0,6.0,,
aglerjo01,1915,1,BUF,FL,25,73,11,13,1,2,0,2.0,2.0,,20,14.0,,0.0,1.0,,
agnewsa01,1913,1,SLA,AL,105,307,27,64,9,5,2,24.0,11.0,,20,49.0,,7.0,10.0,,
agnewsa01,1914,1,SLA,AL,115,311,22,66,5,4,0,16.0,10.0,8.0,24,63.0,,5.0,6.0,,
agnewsa01,1915,1,SLA,AL,104,295,18,60,4,2,0,19.0,5.0,2.0,12,36.0,,5.0,7.0,,
agnewsa01,1916,1,BOS,AL,40,67,4,14,2,1,0,7.0,0.0,,6,4.0,,2.0,3.0,,
agnewsa01,1917,1,BOS,AL,85,260,17,54,6,2,0,16.0,2.0,,19,30.0,,2.0,6.0,,
agnewsa01,1918,1,BOS,AL,72,199,11,33,8,0,0,6.0,0.0,,11,26.0,,3.0,6.0,,
agnewsa01,1919,1,WS1,AL,42,98,6,23,7,0,0,10.0,1.0,,10,8.0,,1.0,9.0,,
agostju01,1981,1,CHA,AL,2,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
agostju01,1982,1,CHA,AL,1,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
agostju01,1983,1,CHA,AL,39,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
agostju01,1984,1,CHA,AL,49,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
agostju01,1985,1,CHA,AL,54,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
agostju01,1986,1,CHA,AL,9,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
agostju01,1986,2,MIN,AL,17,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
agostju01,1987,1,HOU,NL,27,1,0,0,0,0,0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0
agostju01,1988,1,HOU,NL,75,5,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0
agostju01,1989,1,HOU,NL,71,5,0,1,0,0,0,0.0,0.0,0.0,0,2.0,0.0,0.0,0.0,0.0,0.0
agostju01,1990,1,HOU,NL,82,2,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
agostju01,1991,1,SLN,NL,72,3,0,1,0,0,0,0.0,0.0,0.0,1,2.0,0.0,0.0,0.0,0.0,0.0
agostju01,1992,2,SEA,AL,17,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
agostju01,1992,1,SLN,NL,22,4,0,0,0,0,0,0.0,0.0,0.0,0,2.0,0.0,0.0,0.0,0.0,0.0
agostju01,1993,1,HOU,NL,6,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
agrazda01,2019,1,PIT,NL,15,22,0,2,0,0,0,2.0,0.0,0.0,0,9.0,0.0,0.0,1.0,1.0,0.0
aguaylu01,1980,1,PHI,NL,20,47,7,13,1,2,1,8.0,1.0,1.0,2,3.0,0.0,0.0,0.0,1.0,0.0
aguaylu01,1981,1,PHI,NL,45,84,11,18,4,0,1,7.0,1.0,0.0,6,15.0,0.0,2.0,2.0,0.0,0.0
aguaylu01,1982,1,PHI,NL,50,56,11,15,1,2,3,7.0,1.0,1.0,5,7.0,1.0,1.0,1.0,0.0,1.0
aguaylu01,1983,1,PHI,NL,2,4,1,1,0,0,0,0.0,0.0,0.0,1,2.0,0.0,0.0,0.0,0.0,0.0
aguaylu01,1984,1,PHI,NL,58,72,15,20,4,0,3,11.0,0.0,0.0,8,16.0,2.0,0.0,0.0,0.0,1.0
aguaylu01,1985,1,PHI,NL,91,165,27,46,7,3,6,21.0,1.0,0.0,22,26.0,5.0,6.0,4.0,3.0,7.0
aguaylu01,1986,1,PHI,NL,62,133,17,28,6,1,4,13.0,1.0,1.0,8,26.0,0.0,3.0,0.0,2.0,3.0
aguaylu01,1987,1,PHI,NL,94,209,25,43,9,1,12,21.0,0.0,0.0,15,56.0,1.0,5.0,3.0,2.0,5.0
aguaylu01,1988,2,NYA,AL,50,140,12,35,4,0,3,8.0,0.0,2.0,7,33.0,1.0,1.0,0.0,1.0,4.0
aguaylu01,1988,1,PHI,NL,49,97,9,24,3,0,3,5.0,2.0,0.0,13,17.0,2.0,0.0,1.0,0.0,2.0
aguaylu01,1989,1,CLE,AL,47,97,7,17,4,1,1,8.0,0.0,0.0,7,19.0,0.0,2.0,3.0,3.0,4.0
aguiaju01,2024,1,CIN,NL,7,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
aguilch01,2004,1,FLO,NL,29,45,10,10,2,1,3,5.0,0.0,0.0,2,12.0,0.0,0.0,1.0,0.0,0.0
aguilch01,2005,1,FLO,NL,65,78,11,19,3,0,0,4.0,0.0,1.0,3,19.0,0.0,0.0,0.0,0.0,0.0
aguilch01,2006,1,FLO,NL,47,95,5,22,8,1,0,7.0,2.0,1.0,9,26.0,1.0,0.0,0.0,0.0,2.0
aguilch01,2008,1,NYN,NL,8,12,0,2,0,0,0,0.0,0.0,0.0,2,4.0,0.0,0.0,1.0,0.0,1.0
aguilje01,2014,1,CLE,AL,19,33,2,4,0,0,0,3.0,0.0,0.0,4,13.0,0.0,0.0,0.0,1.0,1.0
aguilje01,2015,1,CLE,AL,7,19,0,6,1,0,0,2.0,0.0,0.0,0,7.0,0.0,1.0,0.0,0.0,0.0
aguilje01,2016,1,CLE,AL,9,6,0,0,0,0,0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0
aguilje01,2017,1,MIL,NL,133,279,40,74,15,2,16,52.0,0.0,0.0,25,94.0,1.0,4.0,0.0,3.0,8.0
aguilje01,2018,1,MIL,NL,149,492,80,135,25,0,35,108.0,0.0,0.0,58,143.0,3.0,6.0,0.0,10.0,19.0
aguilje01,2019,1,MIL,NL,94,222,26,50,9,0,8,34.0,0.0,0.0,31,59.0,0.0,2.0,0.0,4.0,11.0
aguilje01,2019,2,TBA,AL,37,92,13,24,3,0,4,16.0,0.0,0.0,12,22.0,0.0,0.0,0.0,3.0,1.0
aguilje01,2020,1,MIA,NL,51,188,31,52,10,0,8,34.0,0.0,1.0,23,40.0,0.0,1.0,0.0,4.0,5.0
aguilje01,2021,1,MIA,NL,131,449,49,117,23,0,22,93.0,0.0,0.0,46,93.0,4.0,3.0,0.0,7.0,11.0
aguilje01,2022,2,BAL,AL,16,49,2,11,1,0,1,2.0,0.0,0.0,1,13.0,0.0,0.0,0.0,0.0,0.0
aguilje01,2022,1,MIA,NL,113,415,37,98,18,0,15,49.0,1.0,0.0,27,106.0,1.0,4.0,0.0,5.0,8.0
aguilje01,2023,1,OAK,AL,36,104,8,23,2,0,5,9.0,0.0,0.0,8,31.0,2.0,1.0,0.0,1.0,3.0
aguilmi01,2021,1,ARI,NL,9,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
aguilri01,1985,1,NYN,NL,22,36,1,10,2,0,0,2.0,0.0,0.0,1,5.0,0.0,0.0,7.0,0.0,1.0
aguilri01,1986,1,NYN,NL,32,51,4,8,0,0,2,6.0,0.0,0.0,3,12.0,0.0,0.0,3.0,0.0,0.0
aguilri01,1987,1,NYN,NL,18,40,5,9,1,0,1,3.0,0.0,0.0,1,17.0,0.0,0.0,6.0,0.0,0.0
aguilri01,1988,1,NYN,NL,11,4,1,1,0,0,0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0
aguilri01,1989,2,MIN,AL,11,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
aguilri01,1989,1,NYN,NL,36,7,1,0,0,0,0,0.0,0.0,0.0,1,2.0,0.0,0.0,0.0,0.0,0.0
aguilri01,1990,1,MIN,AL,56,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
aguilri01,1991,1,MIN,AL,63,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
aguilri01,1992,1,MIN,AL,64,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
aguilri01,1993,1,MIN,AL,65,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
aguilri01,1994,1,MIN,AL,44,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
aguilri01,1995,2,BOS,AL,30,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
aguilri01,1995,1,MIN,AL,22,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
aguilri01,1996,1,MIN,AL,19,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
aguilri01,1997,1,MIN,AL,61,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
aguilri01,1998,1,MIN,AL,68,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
aguilri01,1999,2,CHN,NL,44,1,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
aguilri01,1999,1,MIN,AL,17,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
aguilri01,2000,1,CHN,NL,54,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
aguilry01,2022,1,LAA,AL,7,22,2,3,1,0,0,2.0,0.0,0.0,2,14.0,0.0,1.0,0.0,1.0,0.0
