playerID,yearID,stint,teamID,lgID,W,L,G,GS,CG,SHO,SV,IPouts,H,ER,HR,BB,SO,BAOpp,ERA,IBB,WP,HBP,BK,BFP,GF,R,SH,SF,GIDP
affelje01,2002,1,KCA,AL,3,4,34,7,0,0,0,233,85,40,8,37,67,0.274,4.64,4.0,5,3.0,2,353.0,4,41,2.0,1.0,6.0
affelje01,2003,1,KCA,AL,7,6,36,18,0,0,4,378,126,55,12,38,98,0.261,3.93,1.0,2,5.0,2,533.0,5,58,2.0,5.0,12.0
affelje01,2004,1,KCA,AL,3,4,38,8,0,0,13,229,91,42,6,32,49,0.302,4.95,2.0,4,3.0,3,344.0,26,49,4.0,4.0,10.0
affelje01,2005,1,KCA,AL,0,2,49,0,0,0,0,149,56,29,3,29,39,0.277,5.26,2.0,5,0.0,0,232.0,13,35,0.0,1.0,6.0
affelje01,2006,2,COL,NL,4,2,27,0,0,0,1,82,31,21,4,13,20,0.277,6.91,3.0,0,1.0,0,128.0,9,23,1.0,1.0,2.0
affelje01,2006,1,KCA,AL,4,6,27,9,0,0,0,210,71,46,9,42,28,0.262,5.91,0.0,2,1.0,0,320.0,3,51,3.0,3.0,6.0
affelje01,2007,1,COL,NL,4,3,75,0,0,0,0,177,47,23,3,33,46,0.226,3.51,9.0,6,3.0,1,253.0,11,26,3.0,6.0,7.0
affelje01,2008,1,CIN,NL,1,1,74,0,0,0,0,235,78,29,9,25,80,0.26,3.33,0.0,6,3.0,0,335.0,20,36,7.0,0.0,7.0
affelje01,2009,1,SFN,NL,2,2,74,0,0,0,0,187,42,12,3,31,55,0.197,1.73,3.0,5,3.0,0,248.0,8,14,0.0,1.0,18.0
affelje01,2010,1,SFN,NL,4,3,53,0,0,0,4,150,56,23,4,24,44,0.29,4.14,5.0,4,3.0,0,228.0,14,25,7.0,1.0,4.0
affelje01,2011,1,SFN,NL,3,2,67,0,0,0,3,185,47,18,5,24,54,0.207,2.63,3.0,4,4.0,0,259.0,12,22,4.0,0.0,4.0
affelje01,2012,1,SFN,NL,1,2,67,0,0,0,3,190,57,19,1,23,57,0.241,2.7,1.0,5,3.0,0,267.0,10,23,4.0,0.0,7.0
affelje01,2013,1,SFN,NL,1,5,39,0,0,0,0,101,27,14,2,17,21,0.225,3.74,5.0,2,4.0,0,146.0,11,14,4.0,1.0,3.0
affelje01,2014,1,SFN,NL,4,2,62,0,0,0,0,166,47,14,1,14,41,0.229,2.28,1.0,4,4.0,1,225.0,9,14,1.0,1.0,6.0
affelje01,2015,1,SFN,NL,2,2,52,0,0,0,0,106,43,23,6,14,21,0.293,5.86,2.0,1,2.0,0,163.0,7,24,0.0,0.0,4.0
agostju01,1981,1,CHA,AL,0,0,2,0,0,0,0,17,5,3,1,0,3,0.238,4.76,0.0,0,1.0,0,22.0,1,3,0.0,0.0,1.0
agostju01,1982,1,CHA,AL,0,0,1,0,0,0,0,6,7,4,0,0,1,0.538,18.0,0.0,0,0.0,0,13.0,1,4,0.0,0.0,0.0
agostju01,1983,1,CHA,AL,2,2,39,0,0,0,7,125,41,19,2,11,29,0.283,4.1,1.0,2,1.0,0,166.0,13,20,5.0,4.0,8.0
agostju01,1984,1,CHA,AL,2,1,49,0,0,0,7,166,54,19,2,34,26,0.27,3.09,7.0,1,3.0,0,243.0,18,20,5.0,1.0,14.0
agostju01,1985,1,CHA,AL,4,3,54,0,0,0,1,181,45,24,3,23,39,0.21,3.58,1.0,0,3.0,0,246.0,21,27,3.0,3.0,4.0
agostju01,1986,1,CHA,AL,0,2,9,0,0,0,0,14,6,4,0,4,3,0.3,7.71,0.0,0,0.0,0,24.0,1,5,0.0,0.0,0.0
agostju01,1986,2,MIN,AL,1,2,17,1,0,0,1,61,43,20,1,14,9,0.448,8.85,0.0,1,2.0,0,115.0,3,25,2.0,0.0,5.0
agostju01,1987,1,HOU,NL,1,1,27,0,0,0,2,82,26,8,1,10,6,0.248,2.63,1.0,1,0.0,0,118.0,13,12,3.0,0.0,2.0
agostju01,1988,1,HOU,NL,10,2,75,0,0,0,4,275,74,23,6,30,33,0.226,2.26,13.0,3,0.0,5,371.0,33,27,9.0,5.0,12.0
agostju01,1989,1,HOU,NL,4,5,71,0,0,0,1,249,81,27,3,32,46,0.256,2.93,10.0,4,2.0,1,361.0,28,32,5.0,6.0,7.0
agostju01,1990,1,HOU,NL,9,8,82,0,0,0,4,277,91,44,4,39,50,0.261,4.29,8.0,1,7.0,0,404.0,29,46,7.0,2.0,5.0
agostju01,1991,1,SLN,NL,5,3,72,0,0,0,2,258,92,46,4,39,34,0.291,4.81,4.0,6,8.0,0,377.0,22,52,11.0,3.0,14.0
agostju01,1992,2,SEA,AL,0,0,17,1,0,0,0,55,27,12,0,3,12,0.346,5.89,0.0,0,0.0,0,84.0,2,12,2.0,1.0,2.0
agostju01,1992,1,SLN,NL,2,4,22,0,0,0,0,95,39,22,2,9,13,0.312,6.25,2.0,2,3.0,0,143.0,10,24,3.0,3.0,5.0
agostju01,1993,1,HOU,NL,0,0,6,0,0,0,0,18,8,4,1,0,3,0.308,6.0,0.0,0,0.0,1,26.0,3,4,0.0,0.0,0.0
agrazda01,2019,1,PIT,NL,4,5,15,14,0,0,0,220,82,40,15,18,41,0.283,4.91,0.0,0,10.0,0,321.0,0,43,2.0,1.0,5.0
aguiaju01,2024,1,CIN,NL,2,1,7,7,0,0,0,95,30,22,8,12,19,0.244,6.25,1.0,1,5.0,0,140.0,0,22,0.0,0.0,4.0
aguilmi01,2021,1,ARI,NL,1,1,9,0,0,0,0,21,6,5,0,4,3,0.25,6.43,1.0,0,0.0,0,29.0,2,6,1.0,0.0,1.0
aguilri01,1985,1,NYN,NL,10,7,21,19,2,0,0,367,118,44,8,37,74,0.258,3.24,2.0,5,2.0,2,507.0,1,49,7.0,4.0,8.0
aguilri01,1986,1,NYN,NL,10,7,28,20,2,0,0,425,145,61,15,36,104,0.263,3.88,1.0,5,7.0,3,605.0,2,70,6.0,5.0,8.0
aguilri01,1987,1,NYN,NL,11,3,18,17,1,0,0,345,124,46,12,33,77,0.276,3.6,2.0,9,3.0,0,494.0,0,53,7.0,2.0,14.0
aguilri01,1988,1,NYN,NL,0,4,11,3,0,0,0,74,29,19,2,10,16,0.296,6.93,2.0,1,1.0,1,111.0,2,20,2.0,0.0,1.0
aguilri01,1989,2,MIN,AL,3,5,11,11,3,0,0,227,71,27,5,17,57,0.245,3.21,1.0,1,1.0,0,310.0,0,32,2.0,0.0,5.0
aguilri01,1989,1,NYN,NL,6,6,36,0,0,0,7,208,59,18,3,21,80,0.231,2.34,3.0,3,2.0,3,284.0,19,19,5.0,1.0,3.0
aguilri01,1990,1,MIN,AL,5,3,56,0,0,0,32,196,55,20,5,19,61,0.224,2.76,6.0,3,4.0,0,268.0,54,27,0.0,0.0,8.0
aguilri01,1991,1,MIN,AL,4,5,63,0,0,0,42,207,44,18,3,30,61,0.183,2.35,6.0,3,1.0,0,275.0,60,20,1.0,3.0,6.0
aguilri01,1992,1,MIN,AL,2,6,64,0,0,0,41,200,60,21,7,17,52,0.238,2.84,4.0,5,1.0,0,273.0,61,28,1.0,2.0,7.0
aguilri01,1993,1,MIN,AL,4,3,65,0,0,0,34,217,60,25,9,14,59,0.223,3.11,3.0,1,1.0,0,287.0,61,25,2.0,1.0,5.0
aguilri01,1994,1,MIN,AL,1,4,44,0,0,0,23,134,57,18,7,10,46,0.306,3.63,3.0,2,0.0,0,201.0,40,23,4.0,1.0,1.0
aguilri01,1995,2,BOS,AL,2,2,30,0,0,0,20,91,26,9,4,7,23,0.228,2.67,0.0,0,0.0,0,124.0,30,9,1.0,2.0,1.0
aguilri01,1995,1,MIN,AL,1,1,22,0,0,0,12,75,20,7,2,6,29,0.222,2.52,1.0,0,1.0,0,99.0,21,7,0.0,2.0,1.0
aguilri01,1996,1,MIN,AL,8,6,19,19,2,0,0,334,124,67,20,27,83,0.276,5.42,1.0,6,3.0,0,484.0,0,69,1.0,3.0,5.0
aguilri01,1997,1,MIN,AL,5,4,61,0,0,0,26,205,65,29,9,22,68,0.257,3.82,3.0,3,2.0,0,285.0,57,29,5.0,3.0,5.0
aguilri01,1998,1,MIN,AL,4,9,68,0,0,0,38,223,75,35,8,15,57,0.262,4.24,1.0,1,1.0,0,307.0,64,35,3.0,2.0,7.0
aguilri01,1999,2,CHN,NL,6,3,44,0,0,0,8,139,44,19,6,10,32,0.254,3.69,1.0,3,2.0,0,191.0,25,22,4.0,2.0,6.0
aguilri01,1999,1,MIN,AL,3,1,17,0,0,0,6,64,10,3,2,2,13,0.135,1.27,0.0,1,0.0,1,76.0,16,3,0.0,0.0,0.0
aguilri01,2000,1,CHN,NL,1,2,54,0,0,0,29,143,47,26,11,18,38,0.251,4.91,2.0,1,4.0,0,210.0,44,28,1.0,0.0,3.0
aguirha01,1955,1,CLE,AL,2,0,4,1,1,1,0,38,6,2,0,12,6,0.14,1.42,0.0,1,0.0,0,54.0,1,3,,,
aguirha01,1956,1,CLE,AL,3,5,16,9,2,1,1,196,63,27,7,27,31,0.25,3.72,1.0,3,1.0,2,282.0,3,35,,,
aguirha01,1957,1,CLE,AL,1,1,10,1,0,0,0,61,26,13,0,13,9,0.31,5.75,3.0,5,0.0,0,100.0,4,15,,,
aguirha01,1958,1,DET,AL,3,4,44,3,0,0,5,209,67,29,5,27,38,0.25,3.75,2.0,1,1.0,0,299.0,16,31,,,
aguirha01,1959,1,DET,AL,0,0,3,0,0,0,0,8,4,1,0,3,3,0.36,3.38,0.0,0,0.0,0,14.0,2,1,,,
aguirha01,1960,1,DET,AL,5,3,37,6,1,0,10,284,75,30,7,30,80,0.21,2.85,1.0,1,3.0,1,386.0,18,31,,,
aguirha01,1961,1,DET,AL,4,4,45,0,0,0,8,166,44,20,5,38,32,0.22,3.25,3.0,4,2.0,0,244.0,21,22,,,
aguirha01,1962,1,DET,AL,16,8,42,22,11,2,3,648,162,53,14,65,156,0.2,2.21,7.0,4,5.0,1,877.0,13,67,,,
aguirha01,1963,1,DET,AL,14,15,38,33,14,3,0,677,222,92,25,68,134,0.25,3.67,3.0,2,8.0,1,954.0,2,96,,,
aguirha01,1964,1,DET,AL,5,10,32,27,3,0,1,485,134,68,15,59,88,0.22,3.79,4.0,2,8.0,2,678.0,1,76,,,
aguirha01,1965,1,DET,AL,14,10,32,32,10,2,0,625,185,83,24,60,141,0.23,3.59,2.0,3,10.0,1,875.0,0,89,,,
aguirha01,1966,1,DET,AL,3,9,30,14,2,0,0,311,104,44,14,26,50,0.26,3.82,2.0,3,3.0,1,436.0,4,50,,,
aguirha01,1967,1,DET,AL,0,1,31,1,0,0,0,124,34,11,2,17,33,0.21,2.4,2.0,1,0.0,0,174.0,11,15,,,
aguirha01,1968,1,LAN,NL,1,2,25,0,0,0,3,118,32,3,0,13,25,0.22,0.69,3.0,4,3.0,0,167.0,16,8,,,
aguirha01,1969,1,CHN,NL,1,0,41,0,0,0,1,135,45,13,2,12,19,0.26,2.6,1.0,1,2.0,0,186.0,9,13,,,
aguirha01,1970,1,CHN,NL,3,0,17,0,0,0,1,42,13,7,3,9,11,0.25,4.5,1.0,0,1.0,0,64.0,3,10,2.0,0.0,
ahearpa01,1995,1,DET,AL,0,2,4,3,0,0,0,30,20,13,2,5,4,0.4,11.7,1.0,1,0.0,0,55.0,0,13,0.0,0.0,0.0
ainsmed01,1913,1,WS1,AL,0,0,1,0,0,0,0,1,2,2,0,0,0,0.66,54.0,,0,0.0,0,3.0,0,2,,,
ainswku01,2001,1,SFN,NL,0,0,2,0,0,0,0,6,3,3,1,2,3,0.333,13.5,0.0,0,1.0,0,12.0,2,3,0.0,0.0,0.0
ainswku01,2002,1,SFN,NL,1,2,6,4,0,0,0,77,22,6,1,12,15,0.237,2.1,0.0,1,1.0,0,108.0,0,7,2.0,0.0,2.0
ainswku01,2003,2,BAL,AL,0,1,3,0,0,0,0,7,6,3,1,1,4,0.429,11.57,0.0,0,0.0,0,15.0,2,3,0.0,0.0,0.0
ainswku01,2003,1,SFN,NL,5,4,11,11,0,0,0,198,66,28,7,26,48,0.262,3.82,0.0,2,1.0,0,283.0,0,31,2.0,2.0,5.0
ainswku01,2004,1,BAL,AL,0,1,7,7,0,0,0,92,39,33,6,20,20,0.32,9.68,0.0,4,5.0,0,151.0,0,34,2.0,2.0,4.0
aitchra01,1911,1,BRO,NL,0,1,1,0,0,0,0,4,1,0,0,1,0,0.2,0.0,,0,0.0,0,6.0,0,2,,,
aitchra01,1914,1,BRO,NL,12,7,26,17,8,3,0,517,156,51,4,60,87,0.24,2.66,,9,3.0,0,720.0,6,71,,,
aitchra01,1915,1,BRO,NL,0,4,7,5,2,0,0,98,36,18,3,6,14,0.26,4.96,,0,2.0,0,147.0,2,25,,,
akerfda01,1986,1,OAK,AL,0,0,2,0,0,0,0,16,7,4,2,3,5,0.304,6.75,1.0,2,0.0,0,26.0,2,5,0.0,0.0,0.0
akerfda01,1987,1,CLE,AL,2,6,16,13,1,0,0,224,84,56,18,38,42,0.284,6.75,1.0,7,7.0,0,347.0,0,60,2.0,4.0,6.0
akerfda01,1989,1,TEX,AL,0,1,6,0,0,0,0,33,11,4,1,5,9,0.25,3.27,2.0,1,0.0,0,50.0,2,6,0.0,1.0,0.0
akerfda01,1990,1,PHI,NL,5,2,71,0,0,0,3,279,65,39,10,54,42,0.201,3.77,8.0,7,3.0,1,395.0,18,45,9.0,5.0,8.0
akerfda01,1991,1,PHI,NL,2,1,30,0,0,0,0,149,49,29,5,27,31,0.257,5.26,4.0,4,3.0,0,229.0,11,30,6.0,2.0,1.0
akerja01,1964,1,KC1,AL,0,1,9,0,0,0,0,49,17,16,6,10,7,0.26,8.82,1.0,0,6.0,0,80.0,1,18,,,
akerja01,1965,1,KC1,AL,4,3,34,0,0,0,3,154,45,18,3,18,26,0.24,3.16,6.0,1,3.0,0,210.0,14,18,,,
akerja01,1966,1,KC1,AL,8,4,66,0,0,0,32,339,81,25,7,28,68,0.2,1.99,10.0,0,3.0,0,442.0,57,27,,,
akerja01,1967,1,KC1,AL,3,8,57,0,0,0,12,264,87,42,9,32,65,0.26,4.3,8.0,1,3.0,0,373.0,40,44,,,
akerja01,1968,1,OAK,AL,4,4,54,0,0,0,11,224,72,34,6,33,44,0.25,4.1,6.0,4,6.0,0,330.0,30,39,,,
akerja01,1969,2,NYA,AL,8,4,38,0,0,0,11,197,51,15,4,22,40,0.21,2.06,5.0,0,4.0,0,263.0,23,17,,,
akerja01,1969,1,SE1,AL,0,2,15,0,0,0,3,50,25,14,4,13,7,0.35,7.56,4.0,0,1.0,0,85.0,9,15,,,
akerja01,1970,1,NYA,AL,4,2,41,0,0,0,16,210,57,16,3,20,36,0.226,2.06,5.0,1,4.0,0,284.0,28,19,6.0,2.0,
akerja01,1971,1,NYA,AL,4,4,41,0,0,0,4,167,48,16,3,26,24,0.238,2.59,9.0,3,0.0,0,237.0,20,20,6.0,3.0,
akerja01,1972,2,CHN,NL,6,6,48,0,0,0,17,201,65,22,4,23,36,0.259,2.96,5.0,1,5.0,0,289.0,39,31,7.0,3.0,
akerja01,1972,1,NYA,AL,0,0,4,0,0,0,0,18,5,2,0,3,1,0.238,3.0,0.0,1,1.0,0,26.0,4,2,1.0,0.0,
akerja01,1973,1,CHN,NL,4,5,47,0,0,0,12,191,76,29,8,23,25,0.308,4.1,6.0,0,2.0,0,281.0,32,33,8.0,1.0,10.0
akerja01,1974,1,ATL,NL,0,1,17,0,0,0,0,50,17,7,3,9,7,0.298,3.78,2.0,0,0.0,0,71.0,8,11,3.0,2.0,5.0
akerja01,1974,2,NYN,NL,2,1,24,0,0,0,2,124,33,16,4,14,18,0.213,3.48,1.0,1,2.0,0,173.0,16,18,1.0,1.0,4.0
akersje01,1912,1,WS1,AL,1,1,5,1,0,0,0,61,24,11,1,15,11,0.3,4.87,,0,2.0,0,97.0,3,17,,,
akinke01,2020,1,BAL,AL,1,2,8,6,0,0,0,77,27,13,3,10,35,0.262,4.56,0.0,0,1.0,1,116.0,0,17,0.0,2.0,0.0
akinke01,2021,1,BAL,AL,2,10,24,17,0,0,0,285,110,70,17,40,82,0.29,6.63,1.0,5,2.0,1,427.0,1,70,1.0,5.0,7.0
akinke01,2022,1,BAL,AL,3,3,45,1,0,0,2,245,69,29,10,20,77,0.227,3.2,0.0,1,1.0,0,329.0,10,35,1.0,2.0,8.0
akinke01,2023,1,BAL,AL,2,2,24,1,0,0,0,71,35,18,2,7,27,0.337,6.85,2.0,2,0.0,0,112.0,7,22,0.0,1.0,1.0
akinke01,2024,1,BAL,AL,3,1,66,0,0,0,1,236,55,29,9,19,97,0.193,3.32,1.0,4,2.0,0,313.0,21,31,2.0,5.0,2.0
alanirj01,2019,2,CIN,NL,1,0,8,0,0,0,0,35,8,7,0,4,7,0.195,5.4,0.0,0,0.0,1,46.0,3,7,0.0,1.0,1.0
alanirj01,2019,1,SEA,AL,0,0,4,0,0,0,0,12,11,9,3,3,6,0.5,20.25,0.0,0,0.0,0,25.0,1,10,0.0,0.0,1.0
alanirj01,2021,1,CIN,NL,0,0,3,0,0,0,0,8,1,1,1,3,3,0.111,3.38,0.0,0,1.0,0,13.0,0,1,0.0,0.0,0.0
albagi01,1988,1,SLN,NL,0,0,3,0,0,0,0,10,1,1,0,2,3,0.091,2.7,0.0,0,0.0,0,14.0,1,2,0.0,1.0,0.0
albaljo01,2007,1,WAS,NL,1,1,14,0,0,0,0,43,7,3,1,2,12,0.149,1.88,0.0,0,1.0,0,51.0,1,3,0.0,1.0,2.0
albaljo01,2008,1,NYA,AL,0,1,7,0,0,0,0,41,15,6,1,6,13,0.294,3.95,0.0,0,0.0,0,58.0,2,6,1.0,0.0,2.0
albaljo01,2009,1,NYA,AL,5,1,32,0,0,0,0,103,41,20,6,16,21,0.306,5.24,2.0,0,3.0,0,158.0,5,23,1.0,4.0,3.0
albaljo01,2010,1,NYA,AL,0,0,10,0,0,0,0,34,9,5,1,8,8,0.231,3.97,1.0,0,2.0,0,50.0,5,5,0.0,1.0,2.0
albaljo01,2012,1,ARI,NL,0,0,3,0,0,0,0,9,5,3,1,0,2,0.385,9.0,0.0,0,1.0,1,15.0,0,3,0.0,1.0,0.0
albanjo01,1958,1,WS1,AL,0,0,6,0,0,0,0,18,8,3,1,2,3,0.34,4.5,0.0,0,0.0,0,27.0,6,3,,,
alberan01,2013,1,MIN,AL,2,5,10,10,1,1,0,180,64,27,6,7,25,0.271,4.05,0.0,0,2.0,1,249.0,0,34,2.0,2.0,8.0
alberan01,2015,1,TOR,AL,0,0,1,0,0,0,0,8,1,1,1,2,1,0.111,3.38,0.0,0,0.0,0,11.0,0,1,0.0,0.0,0.0
alberan01,2016,1,MIN,AL,0,0,6,2,0,0,0,51,27,11,5,6,16,0.342,5.82,0.0,1,0.0,0,85.0,3,16,0.0,0.0,3.0
alberan01,2017,1,SEA,AL,5,1,9,6,0,0,1,123,43,16,6,10,37,0.262,3.51,0.0,1,2.0,0,178.0,2,22,0.0,1.0,3.0
alberan01,2021,1,MIN,AL,1,2,5,3,0,0,0,57,24,16,9,9,12,0.304,7.58,1.0,0,1.0,1,89.0,2,16,0.0,0.0,1.0
albercy01,1910,1,SLN,NL,1,2,4,3,2,0,0,83,35,19,1,20,10,,6.18,,1,0.0,0,126.0,1,22,,,
alberha01,2019,1,BAL,AL,0,0,1,0,0,0,0,3,1,2,1,2,0,0.25,18.0,0.0,0,1.0,0,7.0,1,2,0.0,0.0,0.0
alberha01,2021,1,KCA,AL,0,0,1,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,1.0,1,0,0.0,0.0,0.0
alberha01,2022,1,LAN,NL,0,0,10,0,0,0,0,33,10,5,2,3,1,0.238,4.09,0.0,0,1.0,0,47.0,10,5,0.0,1.0,0.0
alberha01,2023,1,CHA,AL,0,0,2,0,0,0,0,5,6,4,1,1,1,0.545,21.6,0.0,0,0.0,0,12.0,2,4,0.0,0.0,0.0
alberjo01,1995,1,TEX,AL,0,0,12,0,0,0,0,62,26,17,2,12,10,0.299,7.4,1.0,2,1.0,0,101.0,7,18,0.0,1.0,0.0
alberjo01,1996,1,TEX,AL,0,1,5,1,0,0,0,28,14,6,1,7,2,0.368,5.79,1.0,0,0.0,0,46.0,1,6,0.0,1.0,2.0
alberjo01,1997,1,TEX,AL,0,3,10,4,0,0,0,85,37,25,4,17,11,0.303,7.94,1.0,3,1.0,0,143.0,2,33,2.0,1.0,2.0
alberma01,2006,1,HOU,NL,0,2,4,2,0,0,0,45,17,10,1,7,11,0.298,6.0,0.0,0,0.0,0,66.0,0,10,2.0,0.0,3.0
alberma01,2007,1,HOU,NL,4,11,31,18,0,0,0,332,127,72,18,50,71,0.291,5.86,6.0,7,7.0,0,508.0,2,77,6.0,8.0,10.0
alberma01,2008,1,BAL,AL,3,3,28,3,0,0,0,147,43,19,4,22,26,0.24,3.49,1.0,1,2.0,0,208.0,5,21,1.0,3.0,9.0
alberma01,2009,1,BAL,AL,3,6,56,0,0,0,0,201,80,41,3,36,49,0.303,5.51,3.0,3,2.0,0,309.0,13,43,5.0,2.0,8.0
alberma01,2010,1,BAL,AL,5,3,62,0,0,0,0,227,78,38,6,34,49,0.269,4.52,5.0,2,2.0,0,329.0,19,41,3.0,0.0,12.0
alberma01,2011,1,BOS,AL,4,4,56,0,0,0,0,194,62,34,7,31,68,0.251,4.73,1.0,2,5.0,0,289.0,10,35,4.0,2.0,3.0
alberma01,2012,2,ARI,NL,1,1,23,0,0,0,0,63,16,6,3,7,19,0.213,2.57,0.0,1,1.0,0,84.0,4,7,1.0,0.0,2.0
alberma01,2012,1,BOS,AL,2,0,40,0,0,0,0,118,30,10,6,15,25,0.216,2.29,3.0,0,1.0,0,157.0,8,14,0.0,2.0,7.0
alberma01,2013,1,CLE,AL,3,1,56,0,0,0,0,189,57,22,2,23,35,0.242,3.14,3.0,6,1.0,0,262.0,21,25,2.0,0.0,9.0
alberma01,2014,1,HOU,AL,0,0,8,0,0,0,0,30,10,1,0,3,8,0.263,0.9,0.0,0,1.0,0,42.0,1,1,0.0,0.0,1.0
alberma01,2015,1,CHA,AL,2,0,30,0,0,0,0,112,31,5,3,9,28,0.228,1.21,2.0,0,1.0,0,149.0,5,6,0.0,3.0,4.0
alberma01,2016,1,CHA,AL,2,6,58,1,0,0,0,154,67,36,10,19,30,0.321,6.31,1.0,4,3.0,0,237.0,11,44,3.0,2.0,4.0
alberma01,2017,1,WAS,NL,7,2,63,0,0,0,2,183,35,11,6,17,63,0.166,1.62,0.0,0,4.0,0,233.0,23,12,0.0,1.0,6.0
alberma01,2018,1,MIL,NL,3,3,34,0,0,0,1,103,45,28,10,12,32,0.321,7.34,2.0,1,2.0,0,157.0,10,29,0.0,3.0,6.0
alberma01,2019,1,MIL,NL,8,6,67,0,0,0,4,179,53,34,8,29,57,0.239,5.13,3.0,2,3.0,1,258.0,13,34,2.0,2.0,8.0
albosed01,1941,1,BRO,NL,0,2,2,2,0,0,0,39,11,9,1,8,5,0.23,6.23,,0,0.0,0,55.0,0,9,,,
albosed01,1946,1,PIT,NL,0,6,17,6,0,0,0,119,41,27,3,35,19,0.26,6.13,,1,1.0,0,195.0,3,34,,,
albreed01,1949,1,SLA,AL,1,0,1,1,1,0,0,15,1,3,0,4,1,0.06,5.4,,0,0.0,0,20.0,0,3,,,
albreed01,1950,1,SLA,AL,0,1,2,1,0,0,0,20,6,4,0,7,1,0.25,5.4,,0,0.0,0,32.0,1,7,,,
albural01,2011,1,DET,AL,6,1,41,0,0,0,0,130,21,9,0,29,67,0.142,1.87,4.0,4,2.0,0,182.0,11,9,2.0,1.0,0.0
albural01,2012,1,DET,AL,0,0,8,0,0,0,0,40,6,1,0,8,18,0.133,0.68,0.0,0,0.0,1,53.0,0,1,0.0,0.0,1.0
albural01,2013,1,DET,AL,4,3,53,0,0,0,0,147,39,25,5,34,70,0.213,4.59,5.0,9,2.0,1,220.0,12,25,0.0,1.0,3.0
albural01,2014,1,DET,AL,3,1,72,0,0,0,1,172,46,16,7,21,63,0.219,2.51,1.0,2,3.0,2,236.0,15,16,0.0,2.0,3.0
albural01,2015,1,DET,AL,4,1,67,0,0,0,0,186,63,29,4,33,58,0.269,4.21,3.0,5,1.0,4,271.0,12,29,1.0,2.0,5.0
albural01,2016,1,LAA,AL,0,0,2,0,0,0,0,6,2,1,1,2,1,0.2,4.5,0.0,0,0.0,0,12.0,1,3,0.0,0.0,0.0
albural01,2017,2,CHA,AL,0,1,10,0,0,0,0,24,3,1,0,2,5,0.111,1.13,0.0,0,0.0,0,29.0,2,1,0.0,0.0,0.0
albural01,2017,1,KCA,AL,0,1,11,0,0,0,0,30,7,4,0,6,9,0.194,3.6,0.0,0,0.0,0,42.0,5,4,0.0,0.0,1.0
alburvi01,1973,1,MIN,AL,1,0,14,0,0,0,0,70,13,7,1,19,13,0.169,2.7,2.0,5,0.0,1,96.0,5,7,0.0,0.0,5.0
alburvi01,1974,1,MIN,AL,8,9,32,22,4,1,0,492,159,75,19,80,85,0.259,4.12,1.0,4,6.0,0,707.0,4,83,2.0,4.0,12.0
alburvi01,1975,1,MIN,AL,6,7,32,15,2,0,1,405,115,68,16,97,72,0.237,4.53,1.0,8,4.0,0,606.0,12,82,12.0,7.0,7.0
alburvi01,1976,1,MIN,AL,3,1,23,0,0,0,0,151,51,20,0,24,23,0.27,3.58,3.0,4,2.0,0,221.0,11,22,2.0,5.0,2.0
alcaljo01,2019,1,MIN,AL,0,0,2,0,0,0,0,5,1,0,0,1,1,0.167,0.0,0.0,0,0.0,0,7.0,2,0,0.0,0.0,0.0
alcaljo01,2020,1,MIN,AL,2,1,16,0,0,0,0,72,21,7,3,8,27,0.244,2.63,0.0,1,0.0,0,94.0,8,8,0.0,0.0,2.0
alcaljo01,2021,1,MIN,AL,3,6,59,0,0,0,1,179,45,26,10,13,61,0.214,3.92,1.0,1,2.0,1,229.0,15,29,1.0,3.0,8.0
alcaljo01,2022,1,MIN,AL,0,0,2,0,0,0,0,7,2,0,0,2,2,0.25,0.0,0.0,0,0.0,0,10.0,0,0,0.0,0.0,1.0
alcaljo01,2023,1,MIN,AL,0,1,11,0,0,0,0,52,14,12,5,10,16,0.222,6.23,0.0,0,1.0,0,75.0,3,13,0.0,1.0,2.0
alcaljo01,2024,1,MIN,AL,4,3,54,0,0,0,0,175,40,21,8,20,58,0.19,3.24,1.0,4,3.0,0,235.0,5,23,0.0,1.0,1.0
alcalsa01,1976,1,CIN,NL,11,4,30,21,3,1,0,396,131,69,12,67,67,0.261,4.7,3.0,3,3.0,2,583.0,3,72,6.0,6.0,7.0
alcalsa01,1977,1,CIN,NL,1,1,7,2,0,0,0,47,22,10,1,7,9,0.349,5.74,1.0,2,1.0,1,73.0,2,11,1.0,1.0,1.0
alcalsa01,1977,2,MON,NL,2,6,31,10,0,0,2,305,104,53,12,47,64,0.263,4.69,5.0,4,2.0,2,447.0,6,55,1.0,1.0,7.0
alcanra01,2016,1,OAK,AL,1,3,5,5,0,0,0,67,31,18,9,4,14,0.333,7.25,0.0,1,4.0,1,103.0,0,18,0.0,2.0,2.0
alcanra01,2017,1,OAK,AL,1,2,8,4,0,0,0,72,22,19,5,12,12,0.239,7.13,1.0,0,3.0,1,108.0,2,21,0.0,1.0,2.0
alcansa01,2017,1,SLN,NL,0,0,8,0,0,0,0,25,9,4,2,6,10,0.273,4.32,0.0,0,0.0,0,39.0,3,6,0.0,0.0,2.0
alcansa01,2018,1,MIA,NL,2,3,6,6,0,0,0,102,25,13,3,23,30,0.214,3.44,0.0,0,2.0,0,146.0,0,13,2.0,2.0,2.0
